common_count,discipline complementarity score
5,0.000481186
6,0.000481078
8,0.000481029
6,0.000480769
1,0.000480769
3,0.000480692
4,0.000480654
7,0.000480538
67,0.000480518
67,0.000480232
3,0.000480154
1,0.000480077
7,0.000479945
1,0.000479846
6,0.000479693
8,0.000479616
3,0.00047931
2,0.000479272
4,0.000479157
3,0.000478851
1,0.000478698
80,0.000478452
1,0.00047824
4,0.000478011
2,0.000478011
16,0.000477912
6,0.000477593
8,0.000477327
7,0.000477327
3,0.000477327
6,0.000477213
8,0.000477099
1,0.000477099
8,0.000477042
1,0.000476872
18,0.000476682
1,0.000476417
3,0.000476342
64,0.000476276
8,0.000476162
2,0.000476077
2,0.000475851
14,0.000475673
64,0.000475614
5,0.000475421
13,0.00047532
1,0.000475059
11,0.00047469
6,0.000474684
12,0.000474608
15,0.000474593
67,0.000474229
2,0.000474158
2,0.000474158
41,0.000474104
1,0.000473934
5,0.000473844
6,0.000473821
17,0.000473617
3,0.00047356
6,0.000473485
9,0.00047341
3,0.000473037
6,0.000472888
9,0.000472739
1,0.000471921
25,0.000471832
1,0.000471698
1,0.000471698
34,0.00047162
3,0.000471476
1,0.000471476
3,0.000471476
11,0.000471294
11,0.000471193
1,0.000470588
26,0.000470273
5,0.000470057
2,0.000469925
6,0.000469851
10,0.000469528
2,0.000469484
4,0.000469373
12,0.000469135
37,0.000469109
7,0.000469106
1,0.000469043
3,0.00046897
23,0.000468909
9,0.000468823
1,0.000468823
1,0.000468823
4,0.000468549
3,0.00046853
41,0.000468432
1,0.000467946
1,0.000467508
2,0.000467508
96,0.000467474
26,0.000467458
6,0.00046729
39,0.000466954
5,0.000466941
20,0.000466788
39,0.000466775
548,0.000466597
59,0.00046651
1,0.000466418
7,0.000466325
3,0.0004662
2,0.0004662
212,0.00046608
1,0.000465983
1,0.000465766
1,0.000465549
3,0.000465549
1,0.000465549
6,0.000465405
3,0.000465116
2,0.000465116
18,0.000464984
1,0.000463607
3,0.000463535
7,0.000463269
6,0.000462535
3,0.000462392
8,0.000462348
65,0.000462278
40,0.000462054
13,0.000461877
3,0.000461823
3,0.000461609
2,0.000461574
1,0.000461467
12,0.000461219
281,0.000461165
3,0.000460759
1,0.000460405
2,0.000460405
7,0.000460375
5,0.000460109
2,0.000459982
95,0.000459877
7,0.000459438
6,0.000459383
1,0.000459137
6,0.000458681
7,0.000458325
1,0.000458085
39,0.000457849
9,0.000457806
7,0.000457756
12,0.000457683
6,0.000457666
2,0.000457561
2,0.000457247
6,0.000457143
7,0.000457068
62,0.000456793
6,0.000455927
12,0.00045591
7,0.000455878
8,0.000455866
2,0.000455789
2,0.000455789
535,0.000455615
1,0.000455373
1,0.000455373
7,0.000455107
3,0.000455097
4,0.000454959
15,0.000454931
41,0.000454545
6,0.000454545
2,0.000454236
6,0.000454167
6,0.00045403
15,0.000453899
6,0.000453858
22,0.000453842
34,0.000453581
3,0.000453446
533,0.000453441
43,0.000453424
8,0.000453283
61,0.000453218
13,0.000453214
14,0.000453177
7,0.000453045
26,0.000452914
8,0.000452899
3,0.000452899
1,0.000452694
13,0.000452536
276,0.000452489
6,0.000452489
4,0.000452489
3,0.00045242
3,0.000452216
7,0.00045208
16,0.000451977
14,0.000451904
1,0.000451875
3,0.000451875
2,0.000451875
64,0.000451658
65,0.000451486
1,0.000451467
16,0.000451455
15,0.000451454
13,0.000451358
6,0.000450958
1,0.000450857
6,0.000450823
39,0.000450752
1,0.000450653
63,0.000450537
23,0.000450309
15,0.000450248
9,0.000449978
14,0.000449886
33,0.000449683
2,0.000449539
172,0.000449403
1,0.000449236
274,0.000449133
2,0.000449035
22,0.000448668
527,0.00044864
3,0.000448632
2,0.000448531
4,0.000448481
30,0.000448424
2,0.00044833
13,0.000448214
5,0.000447989
14,0.000447986
1,0.000447427
3,0.000447361
9,0.000447072
1,0.000447027
1,0.000447027
203,0.000446835
2,0.000446828
81,0.000446736
38,0.00044657
63,0.000446394
6,0.000446362
26,0.000446314
3,0.000446296
1,0.000446229
2,0.00044603
2,0.000445831
1,0.000445831
2,0.000445534
171,0.000445521
13,0.000445389
3,0.000445236
4,0.000445186
15,0.000445143
7,0.000445123
1,0.000444642
6,0.000444346
39,0.000444282
7,0.000444275
1,0.000444247
14,0.000444205
4,0.000444198
170,0.000444067
6,0.000443984
66,0.000443874
60,0.000443823
24,0.000443771
4,0.000443705
6,0.000443557
11,0.000443531
1,0.000443066
37,0.000442992
2,0.000442772
3,0.000442543
1,0.000442478
1,0.000442478
6,0.000441891
6,0.000441761
12,0.000441664
6,0.000441599
11,0.000441519
74,0.000441448
38,0.000441409
1,0.000441306
1,0.000441112
1,0.000440917
1,0.000440529
37,0.000440487
2,0.000440335
1,0.000440141
1,0.000439947
2,0.000439947
59,0.000439859
22,0.000439552
64,0.000439078
13,0.000439071
1,0.000438982
33,0.000438696
23,0.000438104
199,0.000438098
6,0.000437828
35,0.000437806
1,0.000437445
267,0.000437332
167,0.000437293
1,0.000437063
7,0.000436463
5,0.000436262
1,0.00043611
89,0.000436063
12,0.000435967
61,0.000435727
2,0.00043554
1,0.00043535
1,0.000435161
1,0.000435161
198,0.000435156
11,0.000435058
4,0.00043483
3,0.000434783
55,0.000434748
7,0.000434621
39,0.000434598
5,0.00043448
1,0.000434216
8,0.000434028
2,0.000433934
2,0.000433934
55,0.00043385
1,0.000433839
1,0.000433839
25,0.000433734
17,0.000433629
16,0.000433581
3,0.000433463
12,0.000433432
265,0.000433193
1,0.000433088
5,0.000432788
1,0.000432713
8,0.000432432
3,0.000432401
38,0.000432339
25,0.00043204
1,0.000431593
21,0.000431566
507,0.000431507
3,0.000431468
55,0.00043144
88,0.000431311
60,0.000431233
32,0.000431215
7,0.000431061
2,0.000431034
1,0.000431034
36,0.000431019
13,0.000430877
1,0.000430849
58,0.000430711
1,0.000430663
1,0.000430663
3,0.000430478
3,0.000430478
3,0.000430416
6,0.000430293
11,0.000430293
1,0.000430108
1,0.000429923
505,0.000429912
28,0.000429883
6,0.00042983
1,0.000429738
4,0.000429599
1,0.000429553
2,0.000429461
30,0.0004294
3,0.000429307
6,0.000429062
6,0.000428082
4,0.000427807
3,0.000427777
12,0.000427625
2,0.000427533
502,0.000427511
18,0.0004273
26,0.000427007
6,0.000426925
74,0.000426833
1,0.000426803
89,0.000426728
71,0.000426462
54,0.000425938
1,0.000425894
24,0.000425864
1,0.000425713
30,0.000425592
6,0.000425532
2,0.000425351
1,0.00042517
4,0.000425125
193,0.000425079
7,0.000424886
4,0.000424538
12,0.000424508
30,0.000424496
1,0.000424268
54,0.000424208
15,0.000423657
1,0.000423549
5,0.000423549
40,0.000423276
7,0.000422986
36,0.000422873
1,0.000422833
61,0.000422716
17,0.000422644
2,0.000422565
2,0.000422119
14,0.000421877
35,0.00042187
1,0.000421763
4,0.00042163
13,0.000421571
257,0.000421443
12,0.000421038
257,0.000420928
1,0.000420875
4,0.000420566
2,0.000420521
12,0.000420477
5,0.00042038
7,0.000420269
6,0.000419962
12,0.000419933
22,0.000419911
7,0.000419891
35,0.000419866
1,0.000419815
6,0.000419727
27,0.000419711
1,0.000419639
1,0.000419639
1,0.000419463
6,0.000419375
1,0.000419287
10,0.000419252
1,0.000419111
3,0.000419053
1,0.00041876
56,0.000418717
13,0.000418653
1,0.000418585
2,0.000418585
15,0.000418574
53,0.000418238
6,0.000418235
36,0.000418206
491,0.000418126
190,0.000418104
53,0.000417925
7,0.00041791
7,0.000417861
12,0.000417798
4,0.000417537
85,0.000417405
1,0.000417362
16,0.000417188
4,0.000417014
1,0.000417014
14,0.000416679
3,0.000416493
10,0.000416424
13,0.00041632
5,0.000416285
17,0.000416218
85,0.000416199
58,0.000416149
2,0.00041606
11,0.000416021
1,0.0004158
1,0.0004158
2,0.000415714
85,0.00041563
3,0.000415512
4,0.000415455
37,0.000415436
24,0.000415318
3,0.00041511
5,0.000414903
31,0.000414522
31,0.000414466
6,0.000414422
1,0.00041425
10,0.000413856
22,0.000413853
253,0.000413818
6,0.000413765
20,0.000413608
31,0.000413581
21,0.000413467
6,0.000413422
1,0.000413394
6,0.000413109
1,0.000413052
1,0.000413052
8,0.000412925
24,0.000412839
2,0.000412797
3,0.000412712
1,0.000412712
6,0.000412201
484,0.000411971
3,0.000411805
251,0.000411413
1,0.000411353
20,0.000411269
1,0.000411184
1,0.000411184
1,0.000411184
483,0.000411146
10,0.0004111
6,0.000411015
53,0.00041084
6,0.000410734
6,0.000410734
2,0.000410425
14,0.00041028
9,0.000410041
6,0.000410004
1,0.000409836
1,0.000409836
2,0.000409668
2,0.000409584
5,0.000409232
6,0.000409193
1,0.000409165
3,0.000408942
1,0.000408831
480,0.000408688
58,0.000408543
5,0.000408463
3,0.000408441
2,0.000408413
8,0.000408351
5,0.000408197
2,0.00040808
7,0.000407949
3,0.00040783
1,0.00040783
68,0.000407742
4,0.000407623
22,0.000407536
6,0.000407387
6,0.00040678
15,0.000406769
7,0.000406575
1,0.000406504
5,0.000406405
4,0.00040638
2,0.000406339
27,0.000406211
28,0.000406209
2,0.000405844
1,0.000405844
3,0.000405789
3,0.00040557
15,0.000405548
12,0.000405419
2,0.000405186
6,0.000405132
1,0.000405022
1,0.000405022
6,0.00040494
11,0.000404933
6,0.000404913
10,0.000404858
2,0.000404858
29,0.000404768
6,0.000404749
6,0.000404722
6,0.000404531
10,0.000404416
4,0.000404326
2,0.000404204
13,0.000403852
3,0.000403769
1,0.000403551
3,0.000403551
1,0.000403551
7,0.000403528
4,0.00040347
4,0.000403429
474,0.000403339
2,0.000403307
1,0.000403226
16,0.000402911
3,0.000402685
56,0.000402675
1,0.000402253
1,0.000402253
6,0.000401822
3,0.000401714
7,0.000401629
8,0.000400741
4,0.000400681
15,0.00040063
7,0.000400412
2,0.00040032
153,0.00040027
51,0.000400173
30,0.000399776
14,0.000399737
1,0.00039968
3,0.000399521
6,0.000399122
6,0.000399069
28,0.000399059
5,0.000399042
6,0.00039891
6,0.000398883
2,0.000398804
6,0.000398698
2,0.000398565
2,0.000398565
1,0.000398565
3,0.000398459
7,0.000398452
4,0.000398248
1,0.000398089
2,0.00039801
35,0.000397971
13,0.000397955
2,0.000397852
11,0.000397816
3,0.000397562
6,0.000397509
1,0.000397456
8,0.000397358
5,0.000397298
6,0.000397035
1,0.000396983
2,0.000396983
1,0.000396825
14,0.000396814
35,0.000396672
1,0.000396668
25,0.000396662
3,0.000396563
28,0.000396438
2,0.000396432
6,0.000396249
2,0.000396197
12,0.00039604
152,0.000395992
4,0.000395961
3,0.000395726
6,0.000395674
8,0.000395667
4,0.000395648
21,0.000395525
4,0.000395491
10,0.000395444
6,0.000395101
12,0.000395062
24,0.000395003
6,0.000394867
35,0.000394762
7,0.000394722
7,0.000394589
1,0.000394477
12,0.000394283
4,0.00039405
21,0.000394018
3,0.000393959
240,0.00039386
1,0.000393701
240,0.000393689
4,0.000393623
6,0.000393339
2,0.000393314
33,0.000393124
3,0.00039303
4,0.000392812
5,0.00039268
2,0.000392388
6,0.000392311
1,0.000392311
12,0.000391862
5,0.00039185
4,0.00039185
6,0.000391824
14,0.000391817
5,0.000391451
53,0.000391401
3,0.000391287
1,0.000391236
1,0.00039093
7,0.000390778
19,0.000390625
1,0.000390625
13,0.000390285
238,0.000390204
1,0.000390016
20,0.000389924
1,0.000389864
1,0.000389712
13,0.000389606
5,0.000389438
32,0.000388977
1,0.000388954
1,0.000388954
237,0.000388952
10,0.000388863
3,0.000388752
2,0.000388727
22,0.000388377
27,0.000388344
16,0.000388152
20,0.000387965
13,0.000387955
20,0.000387935
2,0.000387898
1,0.000387898
3,0.000387847
12,0.000387647
4,0.000387559
1,0.000387447
3,0.000387347
52,0.000387106
3,0.000387097
12,0.000387059
1,0.000386997
4,0.000386847
12,0.000386785
23,0.000386678
9,0.000386532
52,0.000386499
80,0.00038644
1,0.000386399
3,0.000386349
2,0.000386324
11,0.000386263
1,0.00038625
11,0.000386168
1,0.0003861
10,0.000386026
8,0.000386007
1,0.000385951
1,0.000385802
10,0.000385788
1,0.000385654
11,0.0003856
2,0.000385579
1,0.000385505
7,0.000385272
2,0.00038506
32,0.000384935
1,0.000384763
32,0.000384551
1,0.000384468
5,0.000384172
4,0.000384098
2,0.000384025
1,0.000384025
5,0.000383848
6,0.000383681
6,0.000383387
6,0.000383362
5,0.000383318
2,0.000383289
5,0.00038323
5,0.00038323
5,0.0003832
6,0.000383117
78,0.000383098
5,0.000383054
22,0.000382795
2,0.000382775
5,0.000382351
1,0.000382263
1,0.000381971
32,0.00038188
1,0.000381825
34,0.000381718
1,0.000381679
1,0.000381534
64,0.000381143
5,0.000381069
1,0.000380952
2,0.000380952
5,0.000380836
5,0.00038072
1,0.000380662
2,0.00038059
447,0.000380474
1,0.000380373
11,0.000380333
2,0.000380228
6,0.000380204
1,0.000380084
1,0.000379795
145,0.000379526
8,0.000379471
2,0.000379363
1,0.000379363
1,0.000379363
2,0.000379219
9,0.000379091
4,0.000379075
28,0.00037906
1,0.000378931
29,0.000378902
51,0.000378864
145,0.000378856
1,0.000378788
12,0.00037868
5,0.000378673
1,0.000378358
63,0.000378011
53,0.00037787
6,0.00037781
1,0.000377644
1,0.000377644
1,0.000377644
6,0.000377572
5,0.000377444
1,0.000377216
5,0.000377188
5,0.000377159
12,0.000377086
3,0.000377074
2,0.000377074
1,0.000376932
1,0.000376932
34,0.00037689
2,0.000376861
3,0.00037679
1,0.00037679
3,0.000376742
1,0.000376648
2,0.000376506
5,0.000376478
11,0.000376223
26,0.000376152
5,0.000376081
5,0.000375657
10,0.000375474
1,0.000375235
1,0.000375094
33,0.000374928
26,0.000374796
12,0.000374789
7,0.000374772
1,0.000374672
5,0.00037442
12,0.000374392
27,0.00037436
1,0.000374251
11,0.000374251
143,0.000374226
52,0.000374125
1,0.000374111
1,0.000374111
2,0.000374042
52,0.000373996
5,0.000373972
1,0.000373972
6,0.000373878
10,0.000373734
1,0.000373692
32,0.00037364
12,0.000373552
2,0.000373552
1,0.000373274
33,0.000373134
1,0.000373134
5,0.000373106
20,0.000372946
5,0.000372912
1,0.000372856
2,0.000372787
2,0.000372787
1,0.000372717
1,0.000372578
12,0.000372463
3,0.000372301
1,0.000372301
1,0.000372024
5,0.000371996
3,0.000371839
4,0.000371609
1,0.000371609
1,0.000371471
4,0.000371471
5,0.000371278
12,0.000371276
13,0.000371089
1,0.00037092
2,0.000370714
5,0.000370316
2,0.000370233
1,0.000370233
62,0.000370207
3,0.000370188
62,0.000370079
1,0.000369959
1,0.000369822
5,0.000369768
10,0.000369727
18,0.000369709
1,0.000369686
168,0.000369674
5,0.000369522
226,0.000369472
1,0.000369413
1,0.000369413
1,0.000369413
10,0.000369317
5,0.000369194
5,0.000368976
21,0.000368855
75,0.00036879
1,0.000368732
1,0.00036846
1,0.00036846
3,0.000368415
48,0.000368412
5,0.00036827
1,0.000367647
1,0.000367647
10,0.000367458
75,0.000367427
2,0.000366502
1,0.000366435
225,0.000366378
2,0.0003663
7,0.000366185
1,0.000366166
1,0.000366166
14,0.000365698
61,0.000365613
2,0.000365497
49,0.000365295
2,0.000365163
1,0.000365097
1,0.000365097
7,0.00036504
49,0.000364991
1,0.000364964
1,0.000364564
1,0.000364431
32,0.000364054
139,0.000363799
139,0.000363757
2,0.000363636
1,0.000363636
1,0.000363636
1,0.000363636
1,0.000363636
19,0.000363532
2,0.000363372
2,0.000363306
1,0.00036324
1,0.000363108
1,0.000363108
5,0.000362871
14,0.000362666
5,0.000362608
2,0.000362516
3,0.000362406
20,0.000362391
1,0.000362319
16,0.000362294
221,0.000362213
5,0.000362188
1,0.000361925
4,0.00036186
20,0.000361801
4,0.000361664
1,0.000361664
6,0.00036162
6,0.000361446
12,0.000361424
1,0.000361272
5,0.000361219
9,0.000361156
5,0.000360933
9,0.000360895
4,0.000360783
5,0.00036075
1,0.00036075
2,0.000360685
12,0.000360523
4,0.00036049
1,0.00036049
6,0.000360339
27,0.000360288
9,0.000360216
6,0.000360036
11,0.000359995
9,0.000359885
138,0.000359765
1,0.000359712
6,0.000359583
1,0.000359583
27,0.000359482
6,0.000359303
1,0.000359066
4,0.000359002
6,0.000358744
20,0.000358654
2,0.000358616
6,0.000358573
13,0.000358482
14,0.00035845
11,0.000358423
4,0.000358102
1,0.000358038
14,0.000357763
50,0.000357592
9,0.000357299
5,0.000357219
2,0.000357079
1,0.000356888
1,0.000356888
1,0.000356761
7,0.000356579
2,0.000356062
1,0.000355999
136,0.000355941
1,0.000355872
1,0.000355745
2,0.000355745
25,0.00035573
5,0.00035572
5,0.000355669
4,0.000355587
9,0.00035538
1,0.000355366
5,0.000354962
6,0.000354946
11,0.00035493
162,0.000354903
3,0.000354862
31,0.000354813
1,0.000354736
1,0.000354484
5,0.000354359
59,0.000354352
1,0.000353982
4,0.00035392
59,0.00035356
1,0.000353482
3,0.00035344
11,0.000353414
5,0.000353407
2,0.000353294
3,0.000353232
1,0.000353232
31,0.0003532
12,0.000353118
3,0.000353066
2,0.000352983
17,0.000352975
5,0.000352933
4,0.00035264
1,0.000352609
1,0.000352361
4,0.000352237
164,0.00035222
160,0.000352165
3,0.000352154
1,0.000352113
1,0.000351989
30,0.000351688
5,0.000351296
11,0.000351202
6,0.000351185
31,0.000351163
412,0.000350891
11,0.000350575
9,0.000350481
5,0.00035041
1,0.000350385
3,0.000350304
30,0.000350279
25,0.000350258
1,0.000350018
11,0.000349895
1,0.000349895
1,0.000349773
1,0.000349773
10,0.00034976
1,0.00034965
9,0.000349487
134,0.000349405
2,0.000349345
2,0.000349223
29,0.000349183
1,0.000349162
2,0.000349162
12,0.000348918
6,0.000348473
5,0.000348335
1,0.000348311
9,0.000348216
49,0.000348197
1,0.000348068
1,0.000348068
1,0.000347947
11,0.00034787
212,0.000347803
133,0.000347656
5,0.000347608
133,0.000347522
4,0.000347464
58,0.000347407
2,0.000347343
9,0.000347316
46,0.000347298
11,0.000347288
1,0.000347222
3,0.000346981
4,0.000346981
1,0.000346861
4,0.000346831
3,0.000346661
20,0.000346332
2,0.00034632
1,0.000346021
211,0.000345946
5,0.000345829
1,0.000345781
2,0.000345602
5,0.00034559
1,0.000345543
1,0.000345423
1,0.000345304
2,0.000345244
1,0.000345185
11,0.000345152
1,0.000345066
1,0.000344947
1,0.000344947
1,0.000344947
1,0.000344828
50,0.000344809
48,0.000344709
1,0.00034459
1,0.00034459
2,0.000344531
1,0.000344353
9,0.000344221
58,0.000344128
5,0.000344116
46,0.00034408
10,0.000343985
5,0.000343808
19,0.000343593
9,0.00034359
2,0.000343525
5,0.000343407
403,0.000343205
1,0.000343171
1,0.000343171
156,0.000343141
70,0.000343129
6,0.000342975
1,0.000342936
4,0.0003427
1,0.000342466
31,0.000342144
48,0.000342129
9,0.000342127
31,0.00034208
1,0.000341997
1,0.000341997
9,0.000341958
7,0.00034183
3,0.000341608
5,0.0003416
3,0.000341569
9,0.000341543
5,0.00034139
1,0.000341297
1,0.000341297
71,0.00034109
155,0.000341066
2,0.000341064
4,0.000340745
2,0.000340599
29,0.000340503
1,0.000340483
1,0.000340483
400,0.000340385
2,0.000340368
1,0.000340368
5,0.000340321
29,0.00034012
24,0.000339924
43,0.000339873
5,0.000339859
1,0.000339674
1,0.000339559
18,0.000339456
5,0.000339397
5,0.000339351
1,0.000339328
30,0.000339186
5,0.000339167
2,0.000339098
1,0.000339098
2,0.000338753
2,0.000338696
1,0.000338524
5,0.000338478
1,0.000338409
11,0.000338389
1,0.000338295
1,0.000338181
32,0.000338066
3,0.000338066
25,0.000337915
5,0.000337769
9,0.000337762
129,0.00033747
48,0.000337451
1,0.000337382
25,0.000337364
25,0.000337041
13,0.00033684
1,0.000336814
1,0.000336814
1,0.000336814
8,0.000336686
3,0.000336587
1,0.000336474
2,0.000336361
1,0.000336134
5,0.000336134
28,0.00033611
8,0.00033605
13,0.000335995
18,0.000335915
1,0.000335909
8,0.000335782
1,0.000335683
8,0.000335669
1,0.000335458
1,0.000335233
5,0.000335211
2,0.000335121
8,0.000335107
1,0.000335008
5,0.000334806
204,0.000334798
10,0.000334773
5,0.000334672
29,0.000334529
20,0.000334314
2,0.00033428
1,0.000334225
5,0.000334158
1,0.000334113
2,0.000334113
23,0.000333851
392,0.000333787
1,0.000333778
1,0.000333667
9,0.000332914
56,0.000332888
2,0.000332834
23,0.000332745
1,0.000332557
1,0.000332447
2,0.000332336
2,0.000332336
2,0.000332336
1,0.000332336
2,0.000332171
5,0.000332138
2,0.00033206
1,0.000332005
2,0.000332005
1,0.000331785
24,0.000331753
1,0.000331675
389,0.000331297
1,0.000331236
1,0.000331236
1,0.000331126
1,0.000330907
5,0.000330732
18,0.000330718
1,0.000330688
1,0.000330688
5,0.000330316
10,0.000330164
1,0.000330142
388,0.000330139
1,0.000330033
2,0.00032987
29,0.000329692
67,0.000329642
2,0.000329327
1,0.000329272
55,0.000329237
10,0.000329207
55,0.000329073
11,0.000329036
67,0.000328996
8,0.000328947
150,0.000328893
1,0.000328623
2,0.000328623
5,0.000328537
126,0.000328388
4,0.000328219
19,0.000328192
2,0.000328192
1,0.000328084
28,0.000327996
46,0.000327941
1,0.000327869
12,0.000327779
1,0.000327761
4,0.000327735
4,0.000327493
1,0.000327332
200,0.000327324
4,0.000327305
4,0.000327198
67,0.000327083
11,0.000326992
5,0.00032699
4,0.000326984
1,0.000326797
1,0.000326797
1,0.000326691
24,0.000326633
13,0.000326625
1,0.000326477
24,0.000326442
5,0.000326349
2,0.000325892
24,0.000325861
29,0.000325744
6,0.000325627
27,0.000325568
1,0.000325415
4,0.000325388
1,0.000325309
1,0.000325098
67,0.000325047
2,0.000324992
1,0.00032457
4,0.000324517
5,0.000324444
5,0.000324086
2,0.000323992
28,0.000323823
8,0.000323756
1,0.000323729
1,0.000323625
2,0.000323572
5,0.000323373
3,0.000323311
4,0.000323128
5,0.00032306
5,0.000323018
19,0.000323014
4,0.000322945
5,0.000322914
27,0.000322882
197,0.000322771
1,0.000322685
5,0.000322539
2,0.000322373
4,0.000322373
8,0.000322269
5,0.000322248
4,0.000322217
54,0.000322175
17,0.000322031
2,0.000322009
3,0.000321958
8,0.000321932
2,0.00032175
8,0.000321712
2,0.000321699
4,0.000321673
1,0.000321647
18,0.000321601
5,0.000321523
2,0.000321388
2,0.000321337
1,0.000321337
2,0.000321337
5,0.000321316
1,0.000321234
147,0.00032113
1,0.00032113
4,0.000321105
4,0.00032095
1,0.000320924
12,0.000320864
16,0.000320635
1,0.000320616
1,0.000320513
3,0.000320479
11,0.000320242
1,0.000320205
1,0.000320205
11,0.000320168
1,0.000320102
1,0.00032
7,0.000319912
3,0.000319898
1,0.000319898
8,0.000319693
9,0.000319682
3,0.000319591
1,0.000319183
1,0.000318979
2,0.000318979
1,0.000318979
4,0.000318674
1,0.000318269
4,0.000318167
53,0.00031811
5,0.000318086
65,0.000317738
8,0.000317675
1,0.000317662
2,0.000317561
8,0.000317372
28,0.000317367
8,0.000317297
27,0.000317076
1,0.000317058
1,0.000316957
18,0.000316918
1,0.000316857
3,0.000316823
8,0.000316731
193,0.000316684
1,0.000316656
23,0.00031639
5,0.000316336
5,0.000316316
10,0.000316236
5,0.000316196
1,0.000316056
40,0.000315986
13,0.000315963
9,0.0003159
2,0.000315856
2,0.000315806
8,0.000315557
1,0.000315457
13,0.000315297
1,0.000315259
192,0.000315068
1,0.000314961
18,0.000314845
1,0.000314762
64,0.000314711
6,0.000314663
2,0.000314663
1,0.000314564
10,0.000314554
3,0.000314465
1,0.000314367
1,0.000314367
1,0.000314169
1,0.000314169
369,0.000313872
24,0.000313857
1,0.000313775
1,0.000313775
2,0.000313332
3,0.000313283
12,0.00031321
8,0.000313173
6,0.000312989
1,0.000312989
8,0.000312879
23,0.000312866
3,0.000312858
9,0.000312848
3,0.000312761
1,0.0003125
7,0.000312458
8,0.00031228
2,0.00031211
3,0.000312012
9,0.00031184
2,0.000311769
2,0.000311721
22,0.000311707
1,0.000311624
23,0.000311619
4,0.000311526
4,0.000311333
28,0.000311288
8,0.000311078
8,0.000311018
1,0.000310945
8,0.000310909
42,0.000310814
23,0.000310744
16,0.000310637
141,0.000310611
52,0.000310494
12,0.00031043
40,0.000310349
1,0.00031027
8,0.000310102
22,0.000310038
1,0.000309981
28,0.00030982
1,0.000309789
27,0.000309732
2,0.000309645
2,0.000309645
8,0.000309574
1,0.000309502
1,0.000309119
2,0.000309119
1,0.000308928
1,0.000308737
2,0.00030869
2,0.000308594
188,0.000308501
22,0.000308482
5,0.000308452
40,0.000308428
188,0.000308137
2,0.000308119
26,0.000308017
10,0.000307986
10,0.000307844
4,0.000307645
16,0.000307621
3,0.000307535
17,0.00030752
17,0.000307342
6,0.00030733
1,0.000307314
5,0.000307276
27,0.000307248
17,0.000307164
27,0.000307139
1,0.000307031
5,0.000306974
10,0.000306918
17,0.000306859
1,0.000306843
26,0.000306785
4,0.000306748
3,0.000306686
2,0.000306513
1,0.000306466
43,0.000306423
2,0.000306419
3,0.000306341
18,0.000306305
17,0.000306268
27,0.00030607
1,0.000305998
8,0.000305986
8,0.000305904
1,0.000305717
3,0.000305592
8,0.000305507
3,0.000305468
186,0.000305211
17,0.000305206
2,0.000305111
1,0.000305064
1,0.000304971
39,0.00030489
26,0.000304817
18,0.000304224
21,0.000304202
116,0.000303985
138,0.000303956
51,0.000303883
8,0.000303813
1,0.000303582
9,0.000303541
1,0.000303398
41,0.0003031
1,0.00030303
1,0.000302847
1,0.000302755
4,0.000302663
4,0.000302641
1,0.000302572
4,0.000302343
21,0.000302328
3,0.000302267
4,0.000302183
22,0.000302181
10,0.000302024
4,0.000301978
137,0.000301892
4,0.000301864
2,0.000301705
9,0.000301689
9,0.000301689
4,0.000301682
2,0.000301659
4,0.000301614
3,0.000301477
4,0.000301296
9,0.000301225
11,0.000300949
6,0.000300827
38,0.000300819
4,0.000300707
2,0.000300707
353,0.000300616
21,0.000300614
353,0.000300592
1,0.000300571
4,0.000300481
4,0.000300481
1,0.000300391
4,0.000300323
1,0.0003003
1,0.0003003
4,0.000300278
1,0.00030021
5,0.000300138
17,0.000299802
2,0.00029967
4,0.00029967
21,0.000299585
3,0.000299551
15,0.000299515
2,0.000299267
3,0.000298983
1,0.000298864
4,0.000298842
4,0.00029882
1,0.000298775
4,0.000298574
21,0.000298478
29,0.000298345
2,0.000298329
9,0.00029826
1,0.00029824
4,0.000298218
1,0.000298151
1,0.000297885
1,0.000297885
4,0.000297863
8,0.000297807
27,0.00029776
1,0.00029753
1,0.00029753
2,0.000297354
4,0.000297309
1,0.000297177
3,0.000297059
5,0.000297053
21,0.0002969
4,0.00029689
181,0.000296826
4,0.000296802
3,0.000296765
2,0.000296604
3,0.000296326
9,0.000296111
5,0.000296068
4,0.000295989
1,0.000295858
11,0.000295834
113,0.000295738
8,0.000295727
1,0.000295683
1,0.000295683
2,0.000295465
38,0.000295437
22,0.0002951
17,0.000294862
3,0.00029484
1,0.000294811
5,0.000294638
5,0.000294568
1,0.000294551
21,0.000294534
9,0.000294397
1,0.000294377
4,0.000294139
7,0.00029413
17,0.000294097
4,0.00029401
1,0.000293945
7,0.000293908
4,0.000293902
4,0.00029388
5,0.000293789
17,0.000293752
2,0.000293686
4,0.000293664
5,0.000293634
21,0.000293563
26,0.000293474
14,0.000293446
1,0.000293427
4,0.000293406
2,0.000293384
3,0.000293255
1,0.000293255
1,0.000293083
344,0.000293002
5,0.000292912
4,0.00029289
7,0.000292875
3,0.000292769
1,0.00029274
37,0.000292518
1,0.000292398
1,0.000292312
1,0.000292227
1,0.000292141
1,0.000292141
178,0.000292129
16,0.000292093
16,0.000292056
14,0.000291813
1,0.0002918
5,0.0002918
3,0.0002918
4,0.000291673
3,0.000291659
2,0.00029163
16,0.000291561
2,0.000291545
9,0.000291375
